group_key,township_en,township_mm,township_is_town_label,resolved_township_public_id,resolved_township_core_id,township_resolve_note,locality_type,locality_en,locality_mm,normalized_name_en,normalized_name_mm,postal_row_count,postal_codes,coremap_candidate_count,coremap_candidate_public_ids,mimu_hit_count,mimu_source_pcodes,audit_decision,audit_note,name_evidence
htoogyi|ward|၁|1,Htoogyi Town,ထူးကြီး မြို့,true,,,unresolved,ward,No (1) Quarter,အမှတ် (၁) ရပ်ကွက်,1,၁,1,1066001,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
htoogyi|ward|၂|2,Htoogyi Town,ထူးကြီး မြို့,true,,,unresolved,ward,No (2) Quarter,အမှတ် (၂) ရပ်ကွက်,2,၂,1,1066002,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
htoogyi|ward|၃|3,Htoogyi Town,ထူးကြီး မြို့,true,,,unresolved,ward,No (3) Quarter,အမှတ် (၃) ရပ်ကွက်,3,၃,1,1066003,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
htoogyi|ward|၄|4,Htoogyi Town,ထူးကြီး မြို့,true,,,unresolved,ward,No (4) Quarter,အမှတ် (၄) ရပ်ကွက်,4,၄,1,1066004,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
htoogyi|ward|၅|5,Htoogyi Town,ထူးကြီး မြို့,true,,,unresolved,ward,No (5) Quarter,အမှတ် (၅) ရပ်ကွက်,5,၅,1,1066005,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
inpin|ward|၁|1,In Pin Town,အင်ပင် မြို့,true,,,unresolved,ward,No (1) Quarter,အမှတ် (၁) ရပ်ကွက်,1,၁,1,1065001,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
inpin|ward|၂|2,In Pin Town,အင်ပင် မြို့,true,,,unresolved,ward,No (2) Quarter,အမှတ် (၂) ရပ်ကွက်,2,၂,1,1065002,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
inpin|ward|၃|3,In Pin Town,အင်ပင် မြို့,true,,,unresolved,ward,No (3) Quarter,အမှတ် (၃) ရပ်ကွက်,3,၃,1,1065003,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
inpin|ward|၄|4,In Pin Town,အင်ပင် မြို့,true,,,unresolved,ward,No (4) Quarter,အမှတ် (၄) ရပ်ကွက်,4,၄,1,1065004,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
inntawgyi|ward|ရွှေချောင်းသာ|shwechaungthar,Inn Taw Gyi Town,အင်းတော်ကြီး မြို့,true,,,unresolved,ward,Shwe Chaung Thar Quarter,ရွှေချောင်းသာ ရပ်ကွက်,shwechaungthar,ရွှေချောင်းသာ,1,0168003,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
inntawgyi|ward|ရွှေအင်းသာ|shweinnthar,Inn Taw Gyi Town,အင်းတော်ကြီး မြို့,true,,,unresolved,ward,Shwe Inn Thar Quarter,ရွှေအင်းသာ ရပ်ကွက်,shweinnthar,ရွှေအင်းသာ,1,0168001,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
inntawgyi|ward|ရွှေပြည်သာ|shwepyithar,Inn Taw Gyi Town,အင်းတော်ကြီး မြို့,true,,,unresolved,ward,Shwe Pyi Thar Quarter,ရွှေပြည်သာ ရပ်ကွက်,shwepyithar,ရွှေပြည်သာ,1,0168002,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
inntawgyi|ward|တောင်တန်းသာ|taungtanthar,Inn Taw Gyi Town,အင်းတော်ကြီး မြို့,true,,,unresolved,ward,Taung Tan Thar Quarter,တောင်တန်းသာ ရပ်ကွက်,taungtanthar,တောင်တန်းသာ,1,0168004,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
inntakaw|ward|၁|1,Inntakaw Town,အင်းတကော် မြို့,true,,,unresolved,ward,No (1) Quarter,အမှတ် (၁) ရပ်ကွက်,1,၁,1,0861001,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
inntakaw|ward|၂|2,Inntakaw Town,အင်းတကော် မြို့,true,,,unresolved,ward,No (2) Quarter,အမှတ် (၂) ရပ်ကွက်,2,၂,1,0861002,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
inntakaw|ward|၃|3,Inntakaw Town,အင်းတကော် မြို့,true,,,unresolved,ward,No (3) Quarter,အမှတ် (၃) ရပ်ကွက်,3,၃,1,0861003,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
inntakaw|ward|၄|4,Inntakaw Town,အင်းတကော် မြို့,true,,,unresolved,ward,No (4) Quarter,အမှတ် (၄) ရပ်ကွက်,4,၄,1,0861004,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
inntakaw|ward|၅|5,Inntakaw Town,အင်းတကော် မြို့,true,,,unresolved,ward,No (5) Quarter,အမှတ် (၅) ရပ်ကွက်,5,၅,1,0861005,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
inntakaw|ward|၆|6,Inntakaw Town,အင်းတကော် မြို့,true,,,unresolved,ward,No (6) Quarter,အမှတ် (၆) ရပ်ကွက်,6,၆,1,0861006,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
intaw|ward|၁|1,Intaw Town,အင်တော မြို့,true,,,unresolved,ward,No (1) Quarter,အမှတ် (၁) ရပ်ကွက်,1,၁,1,0667001,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
intaw|ward|၂|2,Intaw Town,အင်တော မြို့,true,,,unresolved,ward,No (2) Quarter,အမှတ် (၂) ရပ်ကွက်,2,၂,1,0667002,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
intaw|ward|၃|3,Intaw Town,အင်တော မြို့,true,,,unresolved,ward,No (3) Quarter,အမှတ် (၃) ရပ်ကွက်,3,၃,1,0667003,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
intaw|ward|၄|4,Intaw Town,အင်တော မြို့,true,,,unresolved,ward,No (4) Quarter,အမှတ် (၄) ရပ်ကွက်,4,၄,1,0667004,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
intaw|ward|၅|5,Intaw Town,အင်တော မြို့,true,,,unresolved,ward,No (5) Quarter,အမှတ် (၅) ရပ်ကွက်,5,၅,1,0667005,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
intaw|ward|၆|6,Intaw Town,အင်တော မြို့,true,,,unresolved,ward,No (6) Quarter,အမှတ် (၆) ရပ်ကွက်,6,၆,1,0667006,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
kaleinaung|ward|၁|1,Kaleinaung Town,ကလိန်အောင် မြို့,true,,,unresolved,ward,No (1) Quarter,အမှတ် (၁) ရပ်ကွက်,1,၁,1,1461001,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
kaleinaung|ward|၂|2,Kaleinaung Town,ကလိန်အောင် မြို့,true,,,unresolved,ward,No (2) Quarter,အမှတ် (၂) ရပ်ကွက်,2,၂,1,1461002,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
kaleinaung|ward|၃|3,Kaleinaung Town,ကလိန်အောင် မြို့,true,,,unresolved,ward,No (3) Quarter,အမှတ် (၃) ရပ်ကွက်,3,၃,1,1461003,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
kaleinaung|ward|၄|4,Kaleinaung Town,ကလိန်အောင် မြို့,true,,,unresolved,ward,No (4) Quarter,အမှတ် (၄) ရပ်ကွက်,4,၄,1,1461004,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
kamaing|ward|ကာမိုင်း|kamaing,Kamaing Town,ကာမိုင်း မြို့,true,,,unresolved,ward,Kamaing Quarter,ကာမိုင်း ရပ်ကွက်,kamaing,ကာမိုင်း,1,0174001,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
kamarmaung|ward|၁|1,Kamarmaung Town,ကမမောင်း မြို့,true,,,unresolved,ward,No (1) Quarter,အမှတ် (၁) ရပ်ကွက်,1,၁,1,1363001,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
kamarmaung|ward|၂|2,Kamarmaung Town,ကမမောင်း မြို့,true,,,unresolved,ward,No (2) Quarter,အမှတ် (၂) ရပ်ကွက်,2,၂,1,1363002,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
kamarmaung|ward|၃|3,Kamarmaung Town,ကမမောင်း မြို့,true,,,unresolved,ward,No (3) Quarter,အမှတ် (၃) ရပ်ကွက်,3,၃,1,1363003,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
kamarmaung|ward|၄|4,Kamarmaung Town,ကမမောင်း မြို့,true,,,unresolved,ward,No (4) Quarter,အမှတ် (၄) ရပ်ကွက်,4,၄,1,1363004,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
kamarwet|ward|ဂုံညင်းတန်း|gonnyintan,Kamarwet Town,ကမာ၀က် မြို့,true,,,unresolved,ward,Gon Nyin Tan Quarter,ဂုံညင်းတန်း ရပ်ကွက်,gonnyintan,ဂုံညင်းတန်း,1,1263005,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
kamarwet|ward|ထောင်ကေး|htaungkay,Kamarwet Town,ကမာ၀က် မြို့,true,,,unresolved,ward,Htaung Kay Quarter,ထောင်ကေး ရပ်ကွက်,htaungkay,ထောင်ကေး,1,1263004,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
kamarwet|ward|ကမာဝက်|kamarwet,Kamarwet Town,ကမာ၀က် မြို့,true,,,unresolved,ward,Ka Mar Wet Quarter,ကမာဝက် ရပ်ကွက်,kamarwet,ကမာဝက်,1,1263001,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
kamarwet|ward|စိန်တောင်|seintaung,Kamarwet Town,ကမာ၀က် မြို့,true,,,unresolved,ward,Sein Taung Quarter,စိန်တောင် ရပ်ကွက်,seintaung,စိန်တောင်,1,1263003,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
kamarwet|ward|သိမ်ကုန်း|theinkone,Kamarwet Town,ကမာ၀က် မြို့,true,,,unresolved,ward,Thein Kone Quarter,သိမ်ကုန်း ရပ်ကွက်,theinkone,သိမ်ကုန်း,1,1263002,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
kammapku|ward|၁|1,Kamma (PKU) Town,ကမ္မ (ပခုက္ကူ) မြို့,true,,,unresolved,ward,No (1) Quarter,အမှတ် (၁) ရပ်ကွက်,1,၁,1,0463001,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
kammapku|ward|၁၀|10,Kamma (PKU) Town,ကမ္မ (ပခုက္ကူ) မြို့,true,,,unresolved,ward,No (10) Quarter,အမှတ် (၁၀) ရပ်ကွက်,10,၁၀,1,0463010,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
kammapku|ward|၁၁|11,Kamma (PKU) Town,ကမ္မ (ပခုက္ကူ) မြို့,true,,,unresolved,ward,No (11) Quarter,အမှတ် (၁၁) ရပ်ကွက်,11,၁၁,1,0463011,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
kammapku|ward|၁၂|12,Kamma (PKU) Town,ကမ္မ (ပခုက္ကူ) မြို့,true,,,unresolved,ward,No (12) Quarter,အမှတ် (၁၂) ရပ်ကွက်,12,၁၂,1,0463012,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
kammapku|ward|၂|2,Kamma (PKU) Town,ကမ္မ (ပခုက္ကူ) မြို့,true,,,unresolved,ward,No (2) Quarter,အမှတ် (၂) ရပ်ကွက်,2,၂,1,0463002,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
kammapku|ward|၃|3,Kamma (PKU) Town,ကမ္မ (ပခုက္ကူ) မြို့,true,,,unresolved,ward,No (3) Quarter,အမှတ် (၃) ရပ်ကွက်,3,၃,1,0463003,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
kammapku|ward|၄|4,Kamma (PKU) Town,ကမ္မ (ပခုက္ကူ) မြို့,true,,,unresolved,ward,No (4) Quarter,အမှတ် (၄) ရပ်ကွက်,4,၄,1,0463004,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
kammapku|ward|၅|5,Kamma (PKU) Town,ကမ္မ (ပခုက္ကူ) မြို့,true,,,unresolved,ward,No (5) Quarter,အမှတ် (၅) ရပ်ကွက်,5,၅,1,0463005,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
kammapku|ward|၆|6,Kamma (PKU) Town,ကမ္မ (ပခုက္ကူ) မြို့,true,,,unresolved,ward,No (6) Quarter,အမှတ် (၆) ရပ်ကွက်,6,၆,1,0463006,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
kammapku|ward|၇|7,Kamma (PKU) Town,ကမ္မ (ပခုက္ကူ) မြို့,true,,,unresolved,ward,No (7) Quarter,အမှတ် (၇) ရပ်ကွက်,7,၇,1,0463007,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
kammapku|ward|၈|8,Kamma (PKU) Town,ကမ္မ (ပခုက္ကူ) မြို့,true,,,unresolved,ward,No (8) Quarter,အမှတ် (၈) ရပ်ကွက်,8,၈,1,0463008,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
kammapku|ward|၉|9,Kamma (PKU) Town,ကမ္မ (ပခုက္ကူ) မြို့,true,,,unresolved,ward,No (9) Quarter,အမှတ် (၉) ရပ်ကွက်,9,၉,1,0463009,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
kanpaikti|ward|၁|1,Kan Paik Ti Town,ကန်ပိုက်တီ မြို့,true,,,unresolved,ward,No (1) Quarter,အမှတ် (၁) ရပ်ကွက်,1,၁,1,0164001,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
kanpaikti|ward|၂|2,Kan Paik Ti Town,ကန်ပိုက်တီ မြို့,true,,,unresolved,ward,No (2) Quarter,အမှတ် (၂) ရပ်ကွက်,2,၂,1,0164002,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
kanpaikti|ward|၃|3,Kan Paik Ti Town,ကန်ပိုက်တီ မြို့,true,,,unresolved,ward,No (3) Quarter,အမှတ် (၃) ရပ်ကွက်,3,၃,1,0164003,0,,0,,confirmed_non_admin,town-parent postal ward/VT with no CoreMap/MIMU unique identity under resolved parent,no_exact
